respondent_id,segment,role,building_type,num_buildings,total_gfa,primary_emirate,years_in_uae,monthly_bill_aed,bill_category,hvac_pct_of_bill,bill_change_3yr,summer_cooling_spike,monitor_manual,monitor_smart_meter,monitor_bms,monitor_iot,monitor_audit,monitor_none,realtime_visibility_score,energy_intensity_tracking,pain_high_cost,pain_old_hvac,pain_no_data,pain_occupancy,pain_wastage,pain_comfort,pain_maintenance,pain_compliance,hvac_satisfaction,strategy_awareness,sustainability_strategy,tariff_impact,stakeholder_pressure,tech_smart_meter,tech_iot_sensor,tech_auto_lighting,tech_bms,tech_air_quality,tech_ai_maintenance,tech_solar,tech_none,ai_openness,min_savings_threshold,feat_dashboard,feat_auto_hvac,feat_occupancy,feat_predictive,feat_air_quality,feat_carbon,feat_bms_integ,feat_mobile_app,feat_compliance,commercial_model,max_payback,wtp_aed_per_building,wtp_category,pilot_interest,ai_adoption_vision,adoption_class
786,Early Majority Evaluators,C-Suite Executive,Hotel/Hospitality,6-15,5k-20km²,Sharjah,<2 years,284000.0,100k-500k,76.1,Increased 5-20%,20-50%,0,0,1,1,1,0,6,Yes-systematic,0,1,0,1,0,1,1,1,3.0,Somewhat familiar,Partial strategy,Moderately impacted,5.0,0,0,1,1,1,0,0,0,4,11-20%,3,3,4,5,5,4.0,4,3,4,SaaS Subscription,5-7yr,9564.133984435412,5k-15k,4,Regulation-driven,High-Intent Buyer
787,Compliance-Led Adopters,Operations Manager,Commercial Office,2-5,20k-100km²,Dubai,6-10 years,505000.0,500k-2M,65.2,Stable,51-100%,0,0,1,0,0,0,6,Yes-occasional,1,0,1,0,0,1,1,1,3.0,Familiar,In development,Moderately impacted,6.0,1,1,0,0,0,1,0,1,4,11-20%,4,3,4,5,3,4.0,5,4,4,CAPEX,5-7yr,6644.782161835861,5k-15k,3,Premium/Grade-A only,Evaluator
788,Early Majority Evaluators,Facilities Manager,Mixed-Use,1,20k-100km²,Dubai,<2 years,216000.0,100k-500k,71.1,Decreased 5-20%,51-100%,0,0,0,0,0,0,3,Yes-occasional,1,1,0,1,1,1,0,1,4.0,Very familiar,No plans,Minimal,6.0,1,0,0,0,1,0,1,0,3,21-30%,5,5,4,4,2,2.0,4,3,2,Lease,3-5yr,8118.287974693224,5k-15k,1,Limited adoption,Evaluator
789,Cost-Driven Laggards,Property Owner,Residential Tower,50+,<5000m²,Abu Dhabi,6-10 years,88000.0,20k-100k,75.1,Increased 5-20%,51-100%,1,1,0,0,0,0,5,No plans,1,0,0,1,1,0,1,0,3.0,Not familiar,Plan to,Moderately impacted,5.0,0,0,0,0,0,0,0,1,2,>30%,4,5,4,3,3,1.0,1,2,3,Lease,1-2yr,4376.526623446563,2k-5k,2,Regulation-driven,Not Ready
790,Compliance-Led Adopters,Government Official,Healthcare,6-15,20k-100km²,Abu Dhabi,>10 years,125000.0,100k-500k,66.1,Decreased>20%,>100%,0,0,0,1,0,0,8,Plan to,1,1,1,1,0,1,0,1,1.0,Somewhat familiar,Partial strategy,Significantly impacted,9.0,0,1,0,0,0,0,0,0,4,5-10%,4,4,5,4,5,5.0,3,3,5,Savings-Sharing,1-2yr,6511.521000074585,5k-15k,3,Regulation-driven,Evaluator
791,Resistant Traditionalists,Other,Commercial Office,2-5,<5000m²,UAQ,6-10 years,77000.0,20k-100k,78.5,Increased>20%,>100%,1,0,0,0,0,0,2,Plan to,1,1,0,0,1,1,1,0,3.0,Somewhat familiar,Plan to,Minimal,1.0,0,1,0,0,0,0,0,1,1,>30%,1,1,3,3,2,,1,2,2,CAPEX,3-5yr,5522.305837795566,5k-15k,2,Limited adoption,Not Ready
792,Tech-Forward Operators,Operations Manager,Retail/Mall,6-15,>500km²,Fujairah,6-10 years,1033000.0,500k-2M,62.3,Stable,51-100%,0,0,1,0,0,0,9,Yes-systematic,1,1,1,1,1,1,0,1,4.0,Very familiar,Full strategy,Moderately impacted,5.0,1,1,1,1,0,0,1,0,4,21-30%,4,4,4,5,5,5.0,5,5,2,Savings-Sharing,3-5yr,17324.294184846804,15k-30k,4,Standard across all,High-Intent Buyer
793,Early Majority Evaluators,Property Owner,Retail/Mall,1,5k-20km²,Sharjah,<2 years,5000.0,<20k,60.2,Decreased 5-20%,20-50%,0,0,0,1,0,0,6,Plan to,1,1,1,0,0,0,1,0,1.0,Not familiar,In development,Moderately impacted,7.0,0,0,0,0,1,0,1,0,5,21-30%,3,4,5,5,4,3.0,4,5,2,Lease,1-2yr,8034.530826494121,5k-15k,4,Standard across all,High-Intent Buyer
794,Cost-Driven Laggards,Other,Commercial Office,16-50,5k-20km²,Dubai,>10 years,151000.0,100k-500k,68.9,Increased>20%,20-50%,1,1,0,0,0,0,5,Plan to,1,1,0,1,1,1,0,0,3.0,Somewhat familiar,Partial strategy,Significantly impacted,5.0,1,0,0,0,0,0,0,0,3,Non-cost KPI,5,4,3,4,2,1.0,4,3,3,CAPEX,3-5yr,3898.173271327274,2k-5k,3,Regulation-driven,Evaluator
795,Cost-Driven Laggards,Government Official,Hotel/Hospitality,2-5,100k-500km²,Abu Dhabi,<2 years,177000.0,100k-500k,72.2,Decreased>20%,51-100%,0,0,0,0,0,0,2,Plan to,1,0,1,1,0,0,1,0,4.0,Not familiar,No plans,Moderately impacted,6.0,0,0,0,1,0,0,0,0,2,>30%,3,5,4,4,3,4.0,5,4,3,Lease,3-5yr,2193.225468153862,2k-5k,4,Regulation-driven,Evaluator
796,Cost-Driven Laggards,Facilities Manager,Retail/Mall,2-5,5k-20km²,Abu Dhabi,>10 years,142000.0,100k-500k,65.7,Increased 5-20%,51-100%,0,0,0,0,0,0,1,No plans,1,1,0,1,1,0,1,0,3.0,Familiar,No plans,Moderately impacted,,0,0,0,1,0,0,0,1,2,21-30%,4,5,4,3,4,3.0,4,4,1,CAPEX,3-5yr,4080.293193256717,2k-5k,3,Limited adoption,Evaluator
797,Resistant Traditionalists,Operations Manager,Hotel/Hospitality,1,5k-20km²,Dubai,>10 years,42000.0,20k-100k,77.1,Decreased 5-20%,>100%,1,0,0,0,0,0,4,No plans,1,1,1,0,1,1,1,1,3.0,Familiar,Plan to,Moderately impacted,3.0,0,0,0,0,0,0,0,0,1,>30%,4,1,3,2,4,1.0,4,2,1,Managed Service,<1yr,5382.578186616878,5k-15k,1,Limited adoption,Not Ready
798,Cost-Driven Laggards,Facilities Manager,Hotel/Hospitality,1,>500km²,Dubai,6-10 years,49000.0,20k-100k,70.7,Increased 5-20%,>100%,1,0,0,0,0,0,4,No plans,1,1,1,1,1,0,0,0,2.0,Very familiar,Plan to,Moderately impacted,3.0,0,0,0,0,0,0,0,0,3,>30%,3,5,4,5,4,1.0,4,4,2,Savings-Sharing,<1yr,4570.312184351624,2k-5k,3,Limited adoption,Evaluator
799,Early Majority Evaluators,Operations Manager,Mixed-Use,6-15,100k-500km²,Dubai,2-5 years,274916.78472196084,100k-500k,77.0,Increased>20%,20-50%,0,1,1,0,0,1,4,Yes-occasional,1,1,0,0,1,1,0,1,2.0,Familiar,In development,Moderately impacted,6.0,1,0,1,1,1,1,0,0,4,11-20%,4,5,4,5,3,3.0,5,4,4,Savings-Sharing,1-2yr,6410.3450292304115,5k-15k,4,Standard across all,Evaluator
800,Early Majority Evaluators,Facilities Manager,Mixed-Use,16-50,5k-20km²,Dubai,<2 years,244000.0,100k-500k,69.3,Stable,>100%,0,1,1,0,1,1,5,Yes-occasional,0,0,0,0,0,0,1,0,2.0,Very familiar,Full strategy,Moderately impacted,5.0,0,0,0,1,1,1,0,0,2,5-10%,4,4,4,4,3,5.0,3,4,3,SaaS Subscription,1-2yr,500.0,<2k,5,Regulation-driven,Evaluator
801,Resistant Traditionalists,Government Official,Mixed-Use,50+,<5000m²,Sharjah,>10 years,39000.0,20k-100k,63.8,Stable,>100%,0,0,0,0,0,1,1,No plans,1,1,0,1,1,0,1,0,3.0,Somewhat familiar,Plan to,Moderately impacted,1.0,0,0,0,0,0,0,0,1,1,>30%,3,2,2,1,1,3.0,3,1,1,Savings-Sharing,1-2yr,2326.24024618586,2k-5k,2,Limited adoption,Not Ready
802,Compliance-Led Adopters,C-Suite Executive,Government Facility,6-15,100k-500km²,Dubai,>10 years,216000.0,100k-500k,66.9,Stable,>100%,1,1,1,0,0,0,6,Yes-occasional,1,0,1,1,0,1,1,1,2.0,Very familiar,Full strategy,Significantly impacted,5.0,0,1,0,0,0,0,0,0,4,21-30%,5,5,4,4,5,4.0,3,4,3,Savings-Sharing,3-5yr,9587.798472248702,5k-15k,4,Premium/Grade-A only,High-Intent Buyer
803,Early Majority Evaluators,Operations Manager,Residential Tower,6-15,5k-20km²,Abu Dhabi,2-5 years,416000.0,100k-500k,66.6,Increased 5-20%,>100%,0,1,1,1,0,0,6,Plan to,1,1,1,1,1,0,1,1,3.0,Not familiar,Partial strategy,Minimal,5.0,1,0,0,1,0,0,1,1,5,11-20%,4,4,2,5,4,4.0,4,5,4,Savings-Sharing,1-2yr,6700.6036672449045,5k-15k,4,Premium/Grade-A only,High-Intent Buyer
804,Cost-Driven Laggards,Operations Manager,Retail/Mall,6-15,20k-100km²,Dubai,<2 years,5000.0,<20k,80.0,Decreased 5-20%,20-50%,0,0,0,0,0,0,1,Plan to,1,1,0,0,0,0,1,0,2.0,Somewhat familiar,No plans,Moderately impacted,4.0,0,0,1,0,0,0,0,1,2,21-30%,3,2,4,4,2,2.0,4,2,3,Lease,3-5yr,6039.905994393496,5k-15k,5,Premium/Grade-A only,Evaluator
805,Tech-Forward Operators,Property Owner,Mixed-Use,16-50,20k-100km²,Dubai,6-10 years,244000.0,100k-500k,68.1,Increased>20%,51-100%,0,0,1,0,1,0,10,Yes-systematic,0,0,0,0,1,1,1,1,2.0,Not familiar,Partial strategy,Minimal,8.0,1,0,0,1,1,0,1,0,4,11-20%,4,5,5,3,4,1.0,5,4,3,SaaS Subscription,3-5yr,6200.897844390042,5k-15k,5,Standard across all,High-Intent Buyer
806,Compliance-Led Adopters,Property Owner,Commercial Office,50+,100k-500km²,Dubai,>10 years,633000.0,500k-2M,73.4,Increased 5-20%,<20%,0,1,0,1,0,0,6,Plan to,1,1,0,0,1,0,0,1,4.0,Very familiar,Full strategy,Minimal,8.0,0,0,1,1,1,0,0,0,4,11-20%,4,4,3,4,5,5.0,5,3,4,SaaS Subscription,5-7yr,6192.309084738768,5k-15k,4,Premium/Grade-A only,High-Intent Buyer
807,Cost-Driven Laggards,Other,Retail/Mall,1,<5000m²,Dubai,2-5 years,273051.365507919,100k-500k,82.3,Stable,>100%,0,0,0,0,0,0,5,No plans,1,1,0,0,1,0,0,0,2.0,Somewhat familiar,Full strategy,Moderately impacted,3.0,0,0,1,1,0,0,0,0,2,21-30%,4,5,4,5,3,3.0,3,3,2,SaaS Subscription,Savings-Guaranteed,7708.710118326306,5k-15k,3,Standard across all,Evaluator
808,Early Majority Evaluators,Operations Manager,Mixed-Use,2-5,20k-100km²,Dubai,>10 years,164000.0,100k-500k,83.6,Increased>20%,>100%,0,0,0,0,0,0,5,Yes-systematic,1,1,0,0,0,0,0,1,2.0,Familiar,Partial strategy,Minimal,7.0,0,0,1,0,0,1,0,0,3,Non-cost KPI,4,4,5,3,4,4.0,5,4,3,CAPEX,1-2yr,14710.365573042805,5k-15k,5,Standard across all,Evaluator
809,Cost-Driven Laggards,Facilities Manager,Retail/Mall,1,100k-500km²,Abu Dhabi,2-5 years,138000.0,100k-500k,74.5,Increased 5-20%,>100%,1,1,0,0,0,0,6,Yes-occasional,1,0,1,0,0,0,1,0,3.0,Not familiar,No plans,Moderately impacted,2.0,0,0,0,0,0,0,0,0,2,21-30%,4,3,3,5,4,2.0,3,2,2,CAPEX,<1yr,5521.497277646662,5k-15k,4,Premium/Grade-A only,Evaluator
810,Early Majority Evaluators,Operations Manager,Industrial/Warehouse,6-15,20k-100km²,Sharjah,>10 years,223000.0,100k-500k,70.5,Increased 5-20%,51-100%,0,0,1,0,0,0,4,No plans,1,1,0,0,0,0,1,1,4.0,Somewhat familiar,No plans,Significantly impacted,8.0,1,1,0,1,0,0,0,1,3,11-20%,5,4,3,4,3,3.0,4,5,3,Managed Service,5-7yr,6642.49381523737,5k-15k,5,Premium/Grade-A only,Evaluator
811,Early Majority Evaluators,Government Official,Government Facility,2-5,20k-100km²,Abu Dhabi,2-5 years,261000.0,100k-500k,76.9,Increased>20%,51-100%,0,0,1,0,0,0,7,Plan to,1,1,0,1,0,1,1,0,3.0,Very familiar,Plan to,Moderately impacted,7.0,1,0,0,1,0,0,0,0,4,11-20%,5,4,4,4,5,4.0,5,4,4,CAPEX,3-5yr,8006.34030519267,5k-15k,5,Premium/Grade-A only,High-Intent Buyer
812,Tech-Forward Operators,Facilities Manager,Commercial Office,16-50,100k-500km²,Dubai,2-5 years,857000.0,500k-2M,61.4,Stable,51-100%,0,0,1,1,0,0,6,Yes-systematic,1,0,1,1,1,1,0,1,5.0,Very familiar,Plan to,Minimal,7.0,1,1,1,1,1,0,1,0,5,5-10%,3,3,4,5,4,2.0,5,4,3,Lease,<1yr,7620.782481224446,5k-15k,5,Regulation-driven,High-Intent Buyer
813,Resistant Traditionalists,Government Official,Commercial Office,1,<5000m²,Dubai,<2 years,98000.0,20k-100k,59.1,Increased 5-20%,51-100%,0,0,0,0,0,0,1,No plans,1,1,1,0,0,0,1,0,5.0,Not familiar,No plans,Moderately impacted,2.0,1,1,0,0,0,0,0,1,2,11-20%,3,3,3,2,3,1.0,4,3,1,Managed Service,3-5yr,3288.808162256566,2k-5k,2,Regulation-driven,Not Ready
814,Early Majority Evaluators,Facilities Manager,Commercial Office,6-15,20k-100km²,Dubai,2-5 years,424000.0,100k-500k,63.0,Increased 5-20%,51-100%,0,0,1,0,0,0,6,No plans,1,0,1,1,1,1,0,0,3.0,Not familiar,Full strategy,Moderately impacted,6.0,0,0,0,0,0,0,0,0,3,11-20%,3,5,4,4,3,5.0,5,3,5,CAPEX,3-5yr,500.0,<2k,4,Standard across all,Evaluator
815,Tech-Forward Operators,Property Owner,Retail/Mall,16-50,>500km²,Dubai,>10 years,517000.0,500k-2M,48.2,Decreased 5-20%,20-50%,0,0,1,0,0,0,6,Yes-occasional,1,1,1,0,1,0,0,1,3.0,Familiar,Full strategy,Moderately impacted,3.0,1,1,1,1,0,0,1,0,5,5-10%,3,5,5,5,4,4.0,4,4,3,SaaS Subscription,1-2yr,1835.0720290525169,<2k,4,Premium/Grade-A only,High-Intent Buyer
816,Cost-Driven Laggards,Facilities Manager,Commercial Office,16-50,20k-100km²,Dubai,6-10 years,159000.0,100k-500k,83.4,Decreased 5-20%,51-100%,0,0,0,0,0,0,4,No plans,1,0,1,1,0,1,1,0,2.0,Somewhat familiar,Full strategy,Significantly impacted,5.0,0,1,0,0,0,0,0,1,3,>30%,2,4,3,4,4,1.0,4,3,3,CAPEX,5-7yr,500.0,<2k,3,Regulation-driven,Evaluator
817,Resistant Traditionalists,Sustainability Officer,Commercial Office,1,5k-20km²,Dubai,>10 years,129264.68163257976,100k-500k,76.0,Increased>20%,>100%,1,1,0,0,0,0,4,No plans,1,1,0,0,1,0,1,0,3.0,Somewhat familiar,No plans,Minimal,1.0,0,0,0,0,0,0,0,1,1,>30%,1,1,1,3,2,1.0,3,4,2,Managed Service,1-2yr,4712.42336459354,2k-5k,1,Limited adoption,Not Ready
818,Cost-Driven Laggards,Facilities Manager,Residential Tower,1,5k-20km²,Abu Dhabi,6-10 years,104000.0,100k-500k,87.2,Decreased>20%,20-50%,1,0,1,0,0,0,4,Plan to,1,0,0,0,0,0,0,0,2.0,Familiar,Plan to,Significantly impacted,6.0,0,0,0,0,0,0,0,1,3,21-30%,3,4,2,3,4,3.0,4,4,1,Managed Service,3-5yr,2792.1923589311036,2k-5k,4,Regulation-driven,Evaluator
819,Compliance-Led Adopters,Operations Manager,Other,16-50,100k-500km²,Dubai,>10 years,735000.0,500k-2M,64.4,Decreased 5-20%,51-100%,0,1,0,1,0,0,5,Yes-occasional,1,1,1,1,1,1,1,1,3.0,Very familiar,Full strategy,Moderately impacted,7.0,0,0,1,1,1,0,1,0,4,21-30%,3,4,4,3,5,5.0,3,4,5,SaaS Subscription,3-5yr,9293.879754607271,5k-15k,5,Limited adoption,High-Intent Buyer
820,Resistant Traditionalists,Sustainability Officer,Government Facility,2-5,5k-20km²,Abu Dhabi,>10 years,99000.0,20k-100k,64.8,Increased 5-20%,20-50%,1,0,0,0,0,0,1,Yes-occasional,1,0,0,0,1,0,1,1,4.0,Somewhat familiar,Partial strategy,Significantly impacted,3.0,0,1,0,0,0,0,0,0,3,11-20%,1,1,2,2,1,3.0,4,2,2,CAPEX,>7yr,4444.7236005691375,2k-5k,1,Regulation-driven,Evaluator
821,Cost-Driven Laggards,Hospitality Manager,Retail/Mall,2-5,5k-20km²,Abu Dhabi,6-10 years,22000.0,20k-100k,84.5,Increased>20%,>100%,1,0,1,0,0,0,4,No plans,1,0,0,0,0,1,1,0,2.0,Familiar,In development,No impact,4.0,0,0,0,0,0,0,0,1,3,21-30%,2,5,4,3,3,3.0,5,1,3,Savings-Sharing,5-7yr,500.0,<2k,3,Regulation-driven,Evaluator
822,Cost-Driven Laggards,Other,Commercial Office,1,5k-20km²,Dubai,6-10 years,83000.0,20k-100k,72.3,Increased 5-20%,>100%,1,1,0,0,0,0,5,No plans,1,1,1,0,0,1,0,0,3.0,Not familiar,No plans,Significantly impacted,5.0,1,0,0,1,0,0,0,1,4,21-30%,4,3,2,5,4,2.0,3,3,1,CAPEX,5-7yr,2377.597924883298,2k-5k,3,Regulation-driven,Evaluator
823,Early Majority Evaluators,Government Official,Retail/Mall,16-50,20k-100km²,Abu Dhabi,>10 years,123000.0,100k-500k,56.4,Decreased 5-20%,>100%,0,1,1,0,1,0,6,Yes-occasional,1,1,0,1,0,0,0,0,1.0,Somewhat familiar,In development,Significantly impacted,,1,1,1,1,0,0,1,1,5,Non-cost KPI,5,5,4,4,3,4.0,4,3,5,Managed Service,1-2yr,4301.415968523957,2k-5k,3,Premium/Grade-A only,Evaluator
824,Cost-Driven Laggards,C-Suite Executive,Hotel/Hospitality,2-5,20k-100km²,RAK,6-10 years,23000.0,20k-100k,84.6,Increased 5-20%,51-100%,0,1,0,0,0,0,5,Yes-systematic,1,1,1,1,0,0,1,0,2.0,Not familiar,Partial strategy,Moderately impacted,6.0,0,1,0,0,0,0,0,0,3,11-20%,3,4,4,4,4,1.0,3,3,2,Savings-Sharing,1-2yr,1751.4586847197038,<2k,3,Regulation-driven,Evaluator
825,Cost-Driven Laggards,Hospitality Manager,Hotel/Hospitality,6-15,<5000m²,Abu Dhabi,6-10 years,184000.0,100k-500k,74.7,Increased 5-20%,<20%,0,0,0,0,0,0,1,Plan to,1,0,1,1,1,0,1,0,3.0,Somewhat familiar,No plans,Significantly impacted,4.0,0,0,0,1,0,0,0,1,4,21-30%,4,5,1,4,3,2.0,5,3,2,CAPEX,1-2yr,5042.071039770638,5k-15k,4,Limited adoption,Evaluator
826,Early Majority Evaluators,Operations Manager,Mixed-Use,1,5k-20km²,Dubai,6-10 years,5000.0,<20k,50.0,Increased 5-20%,51-100%,0,0,0,0,0,0,5,Yes-systematic,1,1,1,1,0,1,0,0,2.0,Somewhat familiar,Plan to,Moderately impacted,7.0,1,1,1,0,1,1,0,0,3,21-30%,4,4,4,3,4,4.0,5,3,3,Savings-Sharing,<1yr,9452.393564639897,5k-15k,4,Standard across all,Evaluator
827,Tech-Forward Operators,Facilities Manager,Residential Tower,6-15,5k-20km²,Dubai,>10 years,431000.0,100k-500k,64.5,Stable,>100%,0,0,1,1,1,0,9,Yes-occasional,1,0,1,1,1,0,1,0,4.0,Familiar,Full strategy,Significantly impacted,8.0,1,1,0,1,1,0,1,0,5,21-30%,5,5,4,4,5,4.0,4,2,2,CAPEX,3-5yr,15718.133529672674,15k-30k,3,Premium/Grade-A only,Evaluator
828,Resistant Traditionalists,Property Owner,Government Facility,1,20k-100km²,Sharjah,>10 years,54000.0,20k-100k,74.4,Increased 5-20%,>100%,1,0,0,0,0,0,4,No plans,1,1,0,0,0,0,1,0,4.0,Not familiar,No plans,Significantly impacted,1.0,0,0,0,0,0,0,0,1,1,>30%,2,2,2,3,2,3.0,1,2,2,Lease,3-5yr,748.5999064056512,<2k,2,Limited adoption,Not Ready
829,Cost-Driven Laggards,Property Owner,Healthcare,1,20k-100km²,Abu Dhabi,>10 years,132000.0,100k-500k,70.1,Increased 5-20%,>100%,1,1,0,1,0,0,4,Yes-occasional,1,1,0,1,0,1,0,0,3.0,Very familiar,In development,Significantly impacted,8.0,0,0,0,1,0,0,0,1,3,21-30%,4,3,2,4,3,2.0,2,2,3,CAPEX,5-7yr,6693.772757998534,5k-15k,2,Premium/Grade-A only,Evaluator
830,Cost-Driven Laggards,Facilities Manager,Hotel/Hospitality,2-5,20k-100km²,Sharjah,>10 years,237000.0,100k-500k,73.4,Increased>20%,>100%,1,0,0,0,0,0,3,No plans,1,1,1,0,0,1,0,0,2.0,Familiar,In development,Moderately impacted,3.0,0,0,0,0,0,0,0,1,4,>30%,3,4,4,5,5,2.0,4,4,3,CAPEX,3-5yr,9145.264585997571,5k-15k,4,Premium/Grade-A only,Evaluator
831,Tech-Forward Operators,Property Owner,Residential Tower,16-50,100k-500km²,Abu Dhabi,6-10 years,346000.0,100k-500k,63.1,Increased 5-20%,51-100%,1,0,0,1,0,0,8,Yes-occasional,1,0,0,1,1,1,0,0,3.0,Familiar,Full strategy,Minimal,6.0,1,0,1,1,0,1,1,0,4,11-20%,5,4,4,4,5,3.0,4,5,3,SaaS Subscription,>7yr,4024.889199930705,2k-5k,4,Regulation-driven,High-Intent Buyer
832,Resistant Traditionalists,Property Owner,Retail/Mall,2-5,<5000m²,Abu Dhabi,<2 years,48000.0,20k-100k,76.8,Increased 5-20%,51-100%,1,0,0,0,0,0,2,Yes-occasional,0,1,1,0,1,0,1,0,2.0,Not familiar,Plan to,Significantly impacted,1.0,0,0,0,0,0,0,0,0,1,21-30%,4,2,3,1,1,1.0,1,1,3,CAPEX,1-2yr,1854.628539251849,<2k,1,Regulation-driven,Not Ready
833,Compliance-Led Adopters,Government Official,Industrial/Warehouse,6-15,20k-100km²,Abu Dhabi,6-10 years,677269.1649259147,500k-2M,50.9,Decreased 5-20%,>100%,0,1,1,0,0,0,6,No plans,1,0,1,0,1,0,0,0,3.0,Very familiar,Full strategy,Significantly impacted,8.0,1,1,1,1,1,0,1,0,5,>30%,4,5,5,3,5,5.0,3,4,4,CAPEX,3-5yr,11550.898718375822,5k-15k,5,Regulation-driven,High-Intent Buyer
834,Cost-Driven Laggards,Other,Retail/Mall,2-5,100k-500km²,Abu Dhabi,2-5 years,340620.56564446795,100k-500k,78.7,Increased>20%,>100%,1,1,1,0,1,0,1,Yes-systematic,1,1,0,1,1,0,0,0,3.0,Familiar,No plans,Significantly impacted,4.0,0,0,0,0,1,0,1,1,2,Non-cost KPI,4,4,4,3,3,2.0,2,3,1,Savings-Sharing,>7yr,8269.875845271501,5k-15k,3,Limited adoption,Evaluator
835,Resistant Traditionalists,Hospitality Manager,Residential Tower,6-15,<5000m²,Sharjah,>10 years,5000.0,<20k,81.6,Increased 5-20%,>100%,1,0,1,0,0,0,3,No plans,1,1,0,0,1,1,1,1,,Familiar,Plan to,Significantly impacted,2.0,0,0,0,0,0,0,0,1,2,Non-cost KPI,4,2,2,4,2,2.0,2,3,3,SaaS Subscription,3-5yr,627.0448605957854,2k-5k,3,Limited adoption,Evaluator
836,Compliance-Led Adopters,Sustainability Officer,Commercial Office,2-5,<5000m²,Abu Dhabi,>10 years,367000.0,100k-500k,67.6,Stable,20-50%,0,0,0,1,0,0,3,Plan to,1,1,0,1,0,0,1,1,,Very familiar,Full strategy,Moderately impacted,7.0,1,1,0,0,0,0,1,0,4,11-20%,4,5,4,5,5,2.0,5,4,5,SaaS Subscription,<1yr,11891.940351626967,5k-15k,3,Regulation-driven,Evaluator
837,Cost-Driven Laggards,Facilities Manager,Commercial Office,2-5,5k-20km²,Dubai,2-5 years,46000.0,20k-100k,72.7,Increased>20%,20-50%,1,1,0,0,0,0,3,No plans,1,1,0,0,0,0,0,0,2.0,Not familiar,Partial strategy,Minimal,5.0,0,0,1,0,0,1,0,1,2,21-30%,3,4,4,4,2,2.0,3,2,3,Savings-Sharing,3-5yr,2997.938997287186,2k-5k,2,Premium/Grade-A only,Not Ready
838,Resistant Traditionalists,Government Official,Hotel/Hospitality,2-5,5k-20km²,Abu Dhabi,6-10 years,100000.0,100k-500k,74.9,Increased 5-20%,51-100%,1,0,0,0,0,0,3,No plans,1,1,1,0,1,0,1,0,3.0,Somewhat familiar,No plans,Significantly impacted,2.0,0,0,0,0,0,0,0,0,2,>30%,2,1,2,4,1,1.0,2,1,1,SaaS Subscription,3-5yr,2278.4762153177503,2k-5k,3,Limited adoption,Evaluator
839,Resistant Traditionalists,Hospitality Manager,Commercial Office,6-15,<5000m²,Abu Dhabi,>10 years,90000.0,20k-100k,55.4,Stable,>100%,1,0,0,0,0,0,2,No plans,1,1,1,0,0,0,0,0,4.0,Somewhat familiar,No plans,Significantly impacted,4.0,0,0,0,0,0,0,0,1,3,Non-cost KPI,2,3,2,2,2,1.0,3,3,2,Lease,3-5yr,1069.8460128690708,<2k,2,Regulation-driven,Evaluator
840,Cost-Driven Laggards,Hospitality Manager,Mixed-Use,2-5,5k-20km²,Dubai,>10 years,5000.0,<20k,68.4,Increased>20%,51-100%,0,1,0,0,0,0,1,Yes-systematic,1,1,1,0,1,0,1,0,1.0,Not familiar,Partial strategy,Moderately impacted,6.0,0,0,0,0,0,0,0,1,3,11-20%,2,3,4,5,3,,5,3,3,Savings-Sharing,>7yr,6511.415013154357,5k-15k,4,Premium/Grade-A only,Evaluator
841,Early Majority Evaluators,Government Official,Mixed-Use,6-15,100k-500km²,Dubai,6-10 years,429000.0,100k-500k,70.2,Increased 5-20%,20-50%,1,1,0,0,0,0,6,Yes-occasional,1,0,1,0,1,1,1,1,4.0,Somewhat familiar,No plans,Minimal,4.0,1,0,0,1,0,0,0,0,3,21-30%,4,5,4,4,3,4.0,4,4,3,SaaS Subscription,>7yr,3675.730413511581,2k-5k,5,Standard across all,Evaluator
842,Cost-Driven Laggards,Property Owner,Healthcare,6-15,20k-100km²,Dubai,>10 years,91000.0,20k-100k,81.0,Increased>20%,20-50%,1,0,0,0,0,0,4,Plan to,1,1,1,0,0,0,0,0,3.0,Not familiar,No plans,Moderately impacted,4.0,0,1,1,0,0,0,0,0,4,11-20%,3,3,5,3,4,2.0,5,3,3,CAPEX,<1yr,5993.20074708715,5k-15k,4,Premium/Grade-A only,Evaluator
843,Resistant Traditionalists,Property Owner,Residential Tower,6-15,5k-20km²,Dubai,>10 years,149000.0,100k-500k,61.6,Stable,51-100%,1,0,0,0,0,0,4,No plans,1,1,0,0,0,0,1,0,4.0,Not familiar,In development,Significantly impacted,5.0,0,0,0,0,0,0,0,1,2,>30%,2,2,3,3,1,3.0,1,1,3,CAPEX,3-5yr,500.0,<2k,1,Limited adoption,Not Ready
844,Compliance-Led Adopters,Sustainability Officer,Hotel/Hospitality,6-15,20k-100km²,Dubai,>10 years,528000.0,500k-2M,70.0,Stable,51-100%,0,0,0,1,1,0,4,No plans,1,1,0,1,0,1,0,1,4.0,Familiar,Partial strategy,Minimal,,0,1,1,0,0,1,0,0,5,>30%,5,4,5,5,4,5.0,5,3,5,SaaS Subscription,5-7yr,2216.0548581186113,2k-5k,5,Premium/Grade-A only,Evaluator
